,Unnamed: 0,날짜,지역,누적확진,사망자,누적 격리해제,총 검사자,지역별인구수
12891,12891,20220202,인천,54435,339,40061,16323649,2948375
12892,12892,20220202,광주,16126,94,10521,16323649,1441611
12893,12893,20220202,대전,17668,197,12749,16323649,1452251
12894,12894,20220202,울산,9590,66,7661,16323649,1121592
12895,12895,20220202,세종,3234,4,2495,16323649,371895
12896,12896,20220202,경기,270691,2167,172082,16323649,13565450
12897,12897,20220202,강원,16588,120,14224,16323649,1538492
12898,12898,20220202,충북,16152,127,13199,16323649,1597427
12899,12899,20220202,충남,26587,199,18337,16323649,2119257
12900,12900,20220202,전북,16180,127,11933,16323649,1786855
12901,12901,20220202,전남,11908,47,6589,16323649,1832803
12902,12902,20220202,경북,23170,217,15895,16323649,2626609
12903,12903,20220202,경남,30056,118,23557,16323649,3314183
12904,12904,20220202,제주,5630,13,4983,16323649,676759
12906,12906,20220203,서울,290875,2191,217006,16346554,9509458
12907,12907,20220203,부산,37961,361,29022,16346554,3350380
12908,12908,20220203,대구,36432,392,27721,16346554,2385412
12909,12909,20220203,인천,55970,339,40812,16346554,2948375
12910,12910,20220203,광주,16820,96,10768,16346554,1441611
12911,12911,20220203,대전,18227,198,12749,16346554,1452251
12912,12912,20220203,울산,9860,66,7736,16346554,1121592
12913,12913,20220203,세종,3372,4,2543,16346554,371895
12914,12914,20220203,경기,277247,2172,172340,16346554,13565450
12915,12915,20220203,강원,17057,121,14328,16346554,1538492
12916,12916,20220203,충북,16722,127,13396,16346554,1597427
12917,12917,20220203,충남,27504,200,18338,16346554,2119257
12918,12918,20220203,전북,17127,129,11933,16346554,1786855
12919,12919,20220203,전남,12362,47,6589,16346554,1832803
12920,12920,20220203,경북,24105,221,15895,16346554,2626609
12921,12921,20220203,경남,30966,119,23557,16346554,3314183
12922,12922,20220203,제주,5798,13,5073,16346554,676759
12924,12924,20220204,서울,297034,2194,219023,16373990,9509458
12925,12925,20220204,부산,39686,361,29454,16373990,3350380
12926,12926,20220204,대구,38145,393,28363,16373990,2385412
12927,12927,20220204,인천,57751,341,40812,16373990,2948375
12928,12928,20220204,광주,17649,96,10768,16373990,1441611
12929,12929,20220204,대전,18990,198,12861,16373990,1452251
12930,12930,20220204,울산,10331,66,7798,16373990,1121592
12931,12931,20220204,세종,3623,4,2616,16373990,371895
12932,12932,20220204,경기,284473,2177,172509,16373990,13565450
12933,12933,20220204,강원,17693,122,14545,16373990,1538492
12934,12934,20220204,충북,17350,129,13665,16373990,1597427
12935,12935,20220204,충남,28576,204,18338,16373990,2119257
12936,12936,20220204,전북,18190,130,12399,16373990,1786855
12937,12937,20220204,전남,13010,47,6590,16373990,1832803
12938,12938,20220204,경북,25249,225,15909,16373990,2626609
12939,12939,20220204,경남,32030,120,23888,16373990,3314183
12940,12940,20220204,제주,6010,13,5116,16373990,676759
12942,12942,20220205,서울,305631,2199,220490,16410329,9509458
12943,12943,20220205,부산,41617,362,29917,16410329,3350380
12944,12944,20220205,대구,39785,396,29203,16410329,2385412
12945,12945,20220205,인천,60251,342,42390,16410329,2948375
12946,12946,20220205,광주,18893,97,11065,16410329,1441611
12947,12947,20220205,대전,20022,199,13054,16410329,1452251
12948,12948,20220205,울산,10834,66,7914,16410329,1121592
12949,12949,20220205,세종,3919,4,2688,16410329,371895
12950,12950,20220205,경기,294922,2185,172642,16410329,13565450
12951,12951,20220205,강원,18390,122,14732,16410329,1538492
12952,12952,20220205,충북,18124,130,13933,16410329,1597427
12953,12953,20220205,충남,29736,204,18389,16410329,2119257
12954,12954,20220205,전북,19472,130,12723,16410329,1786855
12955,12955,20220205,전남,13975,47,6590,16410329,1832803
12956,12956,20220205,경북,26734,226,15930,16410329,2626609
12957,12957,20220205,경남,33513,120,24432,16410329,3314183
12958,12958,20220205,제주,6258,13,5167,16410329,676759
12960,12960,20220206,서울,313452,2203,222044,16449017,9509458
12961,12961,20220206,부산,43791,362,30457,16449017,3350380
12962,12962,20220206,대구,41755,398,30016,16449017,2385412
12963,12963,20220206,인천,62489,342,42391,16449017,2948375
12964,12964,20220206,광주,20079,99,11368,16449017,1441611
12965,12965,20220206,대전,21212,199,13096,16449017,1452251
12966,12966,20220206,울산,11405,66,8036,16449017,1121592
12967,12967,20220206,세종,4189,4,2742,16449017,371895
12968,12968,20220206,경기,306873,2188,172955,16449017,13565450
12969,12969,20220206,강원,19176,122,14898,16449017,1538492
12970,12970,20220206,충북,19077,131,14152,16449017,1597427
12971,12971,20220206,충남,31262,205,18569,16449017,2119257
12972,12972,20220206,전북,20484,130,12994,16449017,1786855
12973,12973,20220206,전남,15167,47,6590,16449017,1832803
12974,12974,20220206,경북,28483,227,16454,16449017,2626609
12975,12975,20220206,경남,35276,121,25082,16449017,3314183
12976,12976,20220206,제주,6543,13,5228,16449017,676759
12978,12978,20220207,서울,320338,2205,224002,16484298,9509458
12979,12979,20220207,부산,45718,364,31126,16484298,3350380
12980,12980,20220207,대구,43726,399,30877,16484298,2385412
12981,12981,20220207,인천,64865,342,42802,16484298,2948375
12982,12982,20220207,광주,21288,99,11548,16484298,1441611
12983,12983,20220207,대전,22181,199,13096,16484298,1452251
12984,12984,20220207,울산,11998,66,8152,16484298,1121592
12985,12985,20220207,세종,4451,4,2804,16484298,371895
12986,12986,20220207,경기,316676,2195,173276,16484298,13565450
12987,12987,20220207,강원,19916,122,15079,16484298,1538492
12988,12988,20220207,충북,19962,131,14248,16484298,1597427
12989,12989,20220207,충남,32735,205,18824,16484298,2119257
12990,12990,20220207,전북,21755,130,13377,16484298,1786855
12991,12991,20220207,전남,16300,47,6921,16484298,1832803
12992,12992,20220207,경북,30169,228,16455,16484298,2626609
12993,12993,20220207,경남,36948,121,25659,16484298,3314183
12994,12994,20220207,제주,6912,13,5288,16484298,676759
12996,12996,20220208,서울,326247,2209,233080,16521012,9509458
12997,12997,20220208,부산,47639,365,31682,16521012,3350380
12998,12998,20220208,대구,45512,403,31794,16521012,2385412
12999,12999,20220208,인천,67847,342,42802,16521012,2948375
13000,13000,20220208,광주,22529,100,11796,16521012,1441611
13001,13001,20220208,대전,23124,199,13423,16521012,1452251
13002,13002,20220208,울산,12499,67,8438,16521012,1121592
13003,13003,20220208,세종,4695,4,2880,16521012,371895
13004,13004,20220208,경기,328814,2207,173517,16521012,13565450
13005,13005,20220208,강원,20654,122,15322,16521012,1538492
13006,13006,20220208,충북,20761,133,14756,16521012,1597427
13007,13007,20220208,충남,34137,205,18892,16521012,2119257
13008,13008,20220208,전북,22981,135,13933,16521012,1786855
13009,13009,20220208,전남,17315,47,6922,16521012,1832803
13010,13010,20220208,경북,31714,233,16528,16521012,2626609
13011,13011,20220208,경남,38849,122,26330,16521012,3314183
13012,13012,20220208,제주,7294,13,5361,16521012,676759
13014,13014,20220209,서울,337928,2212,233660,16570558,9509458
13015,13015,20220209,부산,50674,365,32181,16570558,3350380
13016,13016,20220209,대구,47927,403,31880,16570558,2385412
13017,13017,20220209,인천,71777,344,44522,16570558,2948375
13018,13018,20220209,광주,24032,100,12079,16570558,1441611
13019,13019,20220209,대전,24254,199,13458,16570558,1452251
13020,13020,20220209,울산,13290,67,8589,16570558,1121592
13021,13021,20220209,세종,4982,4,2961,16570558,371895
13022,13022,20220209,경기,342452,2214,212099,16570558,13565450
13023,13023,20220209,강원,21599,123,15579,16570558,1538492
13024,13024,20220209,충북,22138,133,15094,16570558,1597427
13025,13025,20220209,충남,35905,205,19354,16570558,2119257
13026,13026,20220209,전북,24544,137,14468,16570558,1786855
13027,13027,20220209,전남,18443,47,6922,16570558,1832803
13028,13028,20220209,경북,33672,238,16530,16570558,2626609
13029,13029,20220209,경남,40792,123,27143,16570558,3314183
13030,13030,20220209,제주,7706,13,5443,16570558,676759
13032,13032,20220210,서울,349802,2217,238229,16624675,9509458
13033,13033,20220210,부산,53305,365,32575,16624675,3350380
13034,13034,20220210,대구,50256,405,33713,16624675,2385412
13035,13035,20220210,인천,75773,345,44778,16624675,2948375
13036,13036,20220210,광주,25459,101,12414,16624675,1441611
13037,13037,20220210,대전,25703,200,13835,16624675,1452251
13038,13038,20220210,울산,14022,67,8929,16624675,1121592
13039,13039,20220210,세종,5255,4,3165,16624675,371895
13040,13040,20220210,경기,360203,2219,215650,16624675,13565450
13041,13041,20220210,강원,22563,123,15924,16624675,1538492
13042,13042,20220210,충북,23220,133,15403,16624675,1597427
13043,13043,20220210,충남,37621,205,19516,16624675,2119257
13044,13044,20220210,전북,26314,138,14916,16624675,1786855
13045,13045,20220210,전남,19938,48,6927,16624675,1832803
13046,13046,20220210,경북,35490,240,18093,16624675,2626609
13047,13047,20220210,경남,43131,124,27912,16624675,3314183
13048,13048,20220210,제주,8154,13,5692,16624675,676759
13050,13050,20220211,서울,361333,2224,240433,16678591,9509458
13051,13051,20220211,부산,56316,366,32581,16678591,3350380
13052,13052,20220211,대구,52750,409,35374,16678591,2385412
13053,13053,20220211,인천,79518,350,48514,16678591,2948375
13054,13054,20220211,광주,26867,105,12848,16678591,1441611
13055,13055,20220211,대전,27126,203,13946,16678591,1452251
13056,13056,20220211,울산,14817,67,9492,16678591,1121592
13057,13057,20220211,세종,5587,4,3513,16678591,371895
13058,13058,20220211,경기,378175,2232,222415,16678591,13565450
13059,13059,20220211,강원,23650,125,16674,16678591,1538492
13060,13060,20220211,충북,24375,135,16868,16678591,1597427
13061,13061,20220211,충남,39208,208,19907,16678591,2119257
13062,13062,20220211,전북,27820,139,15435,16678591,1786855
13063,13063,20220211,전남,21179,48,6926,16678591,1832803
13064,13064,20220211,경북,37416,243,18197,16678591,2626609
13065,13065,20220211,경남,45323,125,27917,16678591,3314183
13066,13066,20220211,제주,8629,13,5931,16678591,676759
13068,13068,20220212,서울,374531,2227,243761,16733527,9509458
13069,13069,20220212,부산,59367,368,33688,16733527,3350380
13070,13070,20220212,대구,55120,417,37051,16733527,2385412
13071,13071,20220212,인천,84586,354,48706,16733527,2948375
13072,13072,20220212,광주,28443,105,13011,16733527,1441611
13073,13073,20220212,대전,28637,205,14043,16733527,1452251
13074,13074,20220212,울산,15543,67,9997,16733527,1121592
13075,13075,20220212,세종,5913,4,3755,16733527,371895
13076,13076,20220212,경기,394131,2238,222460,16733527,13565450
13077,13077,20220212,강원,24610,125,17814,16733527,1538492
13078,13078,20220212,충북,25531,136,18013,16733527,1597427
13079,13079,20220212,충남,41395,212,19907,16733527,2119257
13080,13080,20220212,전북,29368,139,16037,16733527,1786855
13081,13081,20220212,전남,22394,48,6926,16733527,1832803
13082,13082,20220212,경북,39247,245,18198,16733527,2626609
13083,13083,20220212,경남,47022,126,33231,16733527,3314183
13084,13084,20220212,제주,9132,13,6299,16733527,676759
13086,13086,20220213,서울,386355,2237,246908,16789937,9509458
13087,13087,20220213,부산,62809,371,33688,16789937,3350380
13088,13088,20220213,대구,57693,417,39235,16789937,2385412
13089,13089,20220213,인천,89060,355,48939,16789937,2948375
13090,13090,20220213,광주,29983,105,13011,16789937,1441611
13091,13091,20220213,대전,30132,206,14060,16789937,1452251
13092,13092,20220213,울산,16348,67,10364,16789937,1121592
13093,13093,20220213,세종,6297,4,3983,16789937,371895
13094,13094,20220213,경기,411205,2247,222819,16789937,13565450
13095,13095,20220213,강원,25595,126,18446,16789937,1538492
13096,13096,20220213,충북,26862,138,18460,16789937,1597427
13097,13097,20220213,충남,43751,213,20080,16789937,2119257
13098,13098,20220213,전북,31010,140,16972,16789937,1786855
13099,13099,20220213,전남,23575,49,6926,16789937,1832803
13100,13100,20220213,경북,41301,250,18198,16789937,2626609
13101,13101,20220213,경남,49688,126,33231,16789937,3314183
13102,13102,20220213,제주,9686,14,6624,16789937,676759
13104,13104,20220214,서울,397902,2242,247705,16844498,9509458
13105,13105,20220214,부산,66329,374,33934,16844498,3350380
13106,13106,20220214,대구,60299,417,40593,16844498,2385412
13107,13107,20220214,인천,92638,355,49130,16844498,2948375
13108,13108,20220214,광주,31522,106,13239,16844498,1441611
13109,13109,20220214,대전,31745,208,14066,16844498,1452251
13110,13110,20220214,울산,17024,67,10957,16844498,1121592
13111,13111,20220214,세종,6650,4,4315,16844498,371895
13112,13112,20220214,경기,427080,2254,228937,16844498,13565450
13113,13113,20220214,강원,26687,126,18699,16844498,1538492
13114,13114,20220214,충북,28404,139,19191,16844498,1597427
13115,13115,20220214,충남,46247,214,20131,16844498,2119257
13116,13116,20220214,전북,32601,140,17804,16844498,1786855
13117,13117,20220214,전남,24839,49,6927,16844498,1832803
13118,13118,20220214,경북,43218,251,18408,16844498,2626609
13119,13119,20220214,경남,52493,126,33281,16844498,3314183
13120,13120,20220214,제주,10193,14,6990,16844498,676759
13122,13122,20220215,서울,410355,2249,249872,16901665,9509458
13123,13123,20220215,부산,69419,374,35675,16901665,3350380
13124,13124,20220215,대구,62661,427,42850,16901665,2385412
13125,13125,20220215,인천,97537,363,50327,16901665,2948375
13126,13126,20220215,광주,33130,107,13339,16901665,1441611
13127,13127,20220215,대전,33321,209,14120,16901665,1452251
13128,13128,20220215,울산,17799,67,11613,16901665,1121592
13129,13129,20220215,세종,7065,4,4550,16901665,371895
13130,13130,20220215,경기,444320,2275,229140,16901665,13565450
13131,13131,20220215,강원,27866,126,19395,16901665,1538492
13132,13132,20220215,충북,29731,140,20046,16901665,1597427
13133,13133,20220215,충남,48466,218,20485,16901665,2119257
13134,13134,20220215,전북,34180,142,17804,16901665,1786855
13135,13135,20220215,전남,26140,49,6928,16901665,1832803
13136,13136,20220215,경북,44983,257,18409,16901665,2626609
13137,13137,20220215,경남,55264,126,33281,16901665,3314183
13138,13138,20220215,제주,10744,14,7330,16901665,676759
13140,13140,20220216,서울,429234,2257,252743,16992103,9509458
13141,13141,20220216,부산,75902,379,37362,16992103,3350380
13142,13142,20220216,대구,66851,430,44976,16992103,2385412
13143,13143,20220216,인천,103358,364,52656,16992103,2948375
13144,13144,20220216,광주,35428,108,13335,16992103,1441611
13145,13145,20220216,대전,35911,211,14176,16992103,1452251
13146,13146,20220216,울산,19558,67,12421,16992103,1121592
13147,13147,20220216,세종,7761,4,4753,16992103,371895
13148,13148,20220216,경기,472283,2289,229341,16992103,13565450
13149,13149,20220216,강원,29650,126,19885,16992103,1538492
13150,13150,20220216,충북,31934,141,21124,16992103,1597427
13151,13151,20220216,충남,51469,220,20608,16992103,2119257
13152,13152,20220216,전북,36741,144,21543,16992103,1786855
13153,13153,20220216,전남,28069,49,6928,16992103,1832803
13154,13154,20220216,경북,47851,257,18685,16992103,2626609
13155,13155,20220216,경남,59713,126,38854,16992103,3314183
13156,13156,20220216,제주,11668,14,7982,16992103,676759
13158,13158,20220217,서울,448922,2264,255877,17085229,9509458
13159,13159,20220217,부산,82121,382,40549,17085229,3350380
13160,13160,20220217,대구,71050,431,46820,17085229,2385412
13161,13161,20220217,인천,110595,366,53285,17085229,2948375
13162,13162,20220217,광주,38038,109,13335,17085229,1441611
13163,13163,20220217,대전,38613,211,15150,17085229,1452251
13164,13164,20220217,울산,21247,67,13096,17085229,1121592
13165,13165,20220217,세종,8416,4,5052,17085229,371895
13166,13166,20220217,경기,500729,2301,229595,17085229,13565450
13167,13167,20220217,강원,31379,126,20795,17085229,1538492
13168,13168,20220217,충북,34103,141,22156,17085229,1597427
13169,13169,20220217,충남,54484,223,20718,17085229,2119257
13170,13170,20220217,전북,39315,146,21648,17085229,1786855
13171,13171,20220217,전남,29962,49,6928,17085229,1832803
13172,13172,20220217,경북,50752,261,18804,17085229,2626609
13173,13173,20220217,경남,64193,127,40504,17085229,3314183
13174,13174,20220217,제주,12550,14,8470,17085229,676759
13176,13176,20220218,서울,474571,2272,258071,17195043,9509458
13177,13177,20220218,부산,88698,386,41118,17195043,3350380
13178,13178,20220218,대구,75588,433,48896,17195043,2385412
13179,13179,20220218,인천,117939,372,55687,17195043,2948375
13180,13180,20220218,광주,40707,109,13440,17195043,1441611
13181,13181,20220218,대전,41593,211,15391,17195043,1452251
13182,13182,20220218,울산,23194,68,13840,17195043,1121592
13183,13183,20220218,세종,9119,4,5248,17195043,371895
13184,13184,20220218,경기,537234,2315,229701,17195043,13565450
13185,13185,20220218,강원,33311,127,21045,17195043,1538492
13186,13186,20220218,충북,36649,141,23216,17195043,1597427
13187,13187,20220218,충남,57428,225,21040,17195043,2119257
13188,13188,20220218,전북,41825,150,22328,17195043,1786855
13189,13189,20220218,전남,31873,50,6930,17195043,1832803
13190,13190,20220218,경북,54037,262,18929,17195043,2626609
13191,13191,20220218,경남,68815,128,40553,17195043,3314183
13192,13192,20220218,제주,13663,14,8470,17195043,676759
13194,13194,20220219,서울,497761,2283,263206,17297244,9509458
13195,13195,20220219,부산,95233,394,41124,17297244,3350380
13196,13196,20220219,대구,79811,440,51126,17297244,2385412
13197,13197,20220219,인천,125755,377,58915,17297244,2948375
13198,13198,20220219,광주,43448,110,13489,17297244,1441611
13199,13199,20220219,대전,44625,213,15400,17297244,1452251
13200,13200,20220219,울산,25024,70,14474,17297244,1121592
13201,13201,20220219,세종,9796,4,5509,17297244,371895
13202,13202,20220219,경기,567875,2327,229861,17297244,13565450
13203,13203,20220219,강원,35110,129,22008,17297244,1538492
13204,13204,20220219,충북,39043,147,24398,17297244,1597427
13205,13205,20220219,충남,61505,228,21292,17297244,2119257
13206,13206,20220219,전북,44317,155,24066,17297244,1786855
13207,13207,20220219,전남,33772,51,6931,17297244,1832803
13208,13208,20220219,경북,57223,266,19096,17297244,2626609
13209,13209,20220219,경남,73232,130,40610,17297244,3314183
13210,13210,20220219,제주,14868,14,9556,17297244,676759
13212,13212,20220220,서울,519862,2287,267644,17402067,9509458
13213,13213,20220220,부산,102179,396,45041,17402067,3350380
13214,13214,20220220,대구,84518,442,54468,17402067,2385412
13215,13215,20220220,인천,134944,384,63656,17402067,2948375
13216,13216,20220220,광주,46109,110,13533,17402067,1441611
13217,13217,20220220,대전,47735,214,16331,17402067,1452251
13218,13218,20220220,울산,26943,70,15214,17402067,1121592
13219,13219,20220220,세종,10454,4,5774,17402067,371895
13220,13220,20220220,경기,599202,2344,230010,17402067,13565450
13221,13221,20220220,강원,37109,130,22595,17402067,1538492
13222,13222,20220220,충북,41355,147,25167,17402067,1597427
13223,13223,20220220,충남,64853,232,21541,17402067,2119257
13224,13224,20220220,전북,47108,157,25939,17402067,1786855
13225,13225,20220220,전남,35836,53,6931,17402067,1832803
13226,13226,20220220,경북,60572,273,19098,17402067,2626609
13227,13227,20220220,경남,78324,132,40611,17402067,3314183
13228,13228,20220220,제주,16098,14,10083,17402067,676759
13230,13230,20220221,서울,539880,2297,269795,17497423,9509458
13231,13231,20220221,부산,109720,401,45045,17497423,3350380
13232,13232,20220221,대구,88678,444,56953,17497423,2385412
13233,13233,20220221,인천,142308,386,67810,17497423,2948375
13234,13234,20220221,광주,48698,110,13565,17497423,1441611
13235,13235,20220221,대전,50642,215,16333,17497423,1452251
13236,13236,20220221,울산,28536,72,16449,17497423,1121592
13237,13237,20220221,세종,11100,4,6225,17497423,371895
13238,13238,20220221,경기,625978,2349,230011,17497423,13565450
13239,13239,20220221,강원,39124,135,22893,17497423,1538492
13240,13240,20220221,충북,43581,147,26389,17497423,1597427
13241,13241,20220221,충남,68166,236,21792,17497423,2119257
13242,13242,20220221,전북,49836,158,25939,17497423,1786855
13243,13243,20220221,전남,37905,53,6931,17497423,1832803
13244,13244,20220221,경북,63822,281,19098,17497423,2626609
13245,13245,20220221,경남,83369,132,40611,17497423,3314183
13246,13246,20220221,제주,17178,14,10636,17497423,676759
13248,13248,20220222,서울,561680,2307,274931,17596985,9509458
13249,13249,20220222,부산,115860,406,45169,17596985,3350380
13250,13250,20220222,대구,92836,448,59172,17596985,2385412
13251,13251,20220222,인천,150080,389,71128,17596985,2948375
13252,13252,20220222,광주,51945,110,13667,17596985,1441611
13253,13253,20220222,대전,53490,216,16333,17596985,1452251
13254,13254,20220222,울산,30475,72,18134,17596985,1121592
13255,13255,20220222,세종,11748,5,6667,17596985,371895
13256,13256,20220222,경기,655540,2359,230244,17596985,13565450
13257,13257,20220222,강원,41181,139,23554,17596985,1538492
13258,13258,20220222,충북,45768,149,28130,17596985,1597427
13259,13259,20220222,충남,71503,240,22372,17596985,2119257
13260,13260,20220222,전북,52299,163,28868,17596985,1786855
13261,13261,20220222,전남,40014,54,6933,17596985,1832803
13262,13262,20220222,경북,66949,288,21647,17596985,2626609
13263,13263,20220222,경남,88208,133,49583,17596985,3314183
13264,13264,20220222,제주,18478,14,11681,17596985,676759
13266,13266,20220223,서울,603147,2320,281356,17768434,9509458
13267,13267,20220223,부산,128676,422,45415,17768434,3350380
13268,13268,20220223,대구,99142,451,63295,17768434,2385412
13269,13269,20220223,인천,161143,397,76263,17768434,2948375
13270,13270,20220223,광주,56170,112,13751,17768434,1441611
13271,13271,20220223,대전,57568,219,17009,17768434,1452251
13272,13272,20220223,울산,33922,75,19815,17768434,1121592
13273,13273,20220223,세종,12827,5,7324,17768434,371895
13274,13274,20220223,경기,709071,2385,230429,17768434,13565450
13275,13275,20220223,강원,44373,142,23990,17768434,1538492
13276,13276,20220223,충북,49242,151,29494,17768434,1597427
13277,13277,20220223,충남,76341,249,23480,17768434,2119257
13278,13278,20220223,전북,56323,163,30386,17768434,1786855
13279,13279,20220223,전남,43097,55,6933,17768434,1832803
13280,13280,20220223,경북,71945,292,23516,17768434,2626609
13281,13281,20220223,경남,96231,136,56646,17768434,3314183
13282,13282,20220223,제주,20239,17,11681,17768434,676759
13284,13284,20220224,서울,640318,2331,281356,17938440,9509458
13285,13285,20220224,부산,140512,429,45415,17938440,3350380
13286,13286,20220224,대구,106290,461,63295,17938440,2385412
13287,13287,20220224,인천,175006,399,76263,17938440,2948375
13288,13288,20220224,광주,60306,114,13751,17938440,1441611
13289,13289,20220224,대전,62072,220,17009,17938440,1452251
13290,13290,20220224,울산,37153,80,19815,17938440,1121592
13291,13291,20220224,세종,13909,5,7324,17938440,371895
13292,13292,20220224,경기,760391,2403,230429,17938440,13565450
13293,13293,20220224,강원,47494,147,23990,17938440,1538492
13294,13294,20220224,충북,53597,152,29494,17938440,1597427
13295,13295,20220224,충남,81328,253,23480,17938440,2119257
13296,13296,20220224,전북,60231,166,30386,17938440,1786855
13297,13297,20220224,전남,46464,57,6933,17938440,1832803
13298,13298,20220224,경북,77149,300,23516,17938440,2626609
13299,13299,20220224,경남,105446,138,56646,17938440,3314183
13300,13300,20220224,제주,21744,18,11681,17938440,676759
13302,13302,20220225,서울,675931,2343,281356,18104326,9509458
13303,13303,20220225,부산,153247,437,45415,18104326,3350380
13304,13304,20220225,대구,112580,464,63295,18104326,2385412
13305,13305,20220225,인천,187853,410,76263,18104326,2948375
13306,13306,20220225,광주,64910,115,13751,18104326,1441611
13307,13307,20220225,대전,66478,223,17009,18104326,1452251
13308,13308,20220225,울산,40685,82,19815,18104326,1121592
13309,13309,20220225,세종,14973,5,7324,18104326,371895
13310,13310,20220225,경기,808473,2429,230429,18104326,13565450
13311,13311,20220225,강원,50922,147,23990,18104326,1538492
13312,13312,20220225,충북,57565,154,29494,18104326,1597427
13313,13313,20220225,충남,86512,258,23480,18104326,2119257
13314,13314,20220225,전북,64448,169,30386,18104326,1786855
13315,13315,20220225,전남,49996,57,6933,18104326,1832803
13316,13316,20220225,경북,82542,313,23516,18104326,2626609
13317,13317,20220225,경남,114345,140,56646,18104326,3314183
13318,13318,20220225,제주,23806,21,11681,18104326,676759
13320,13320,20220226,서울,712757,2363,281356,18270521,9509458
13321,13321,20220226,부산,166264,447,45415,18270521,3350380
13322,13322,20220226,대구,119572,470,63295,18270521,2385412
13323,13323,20220226,인천,199966,421,76263,18270521,2948375
13324,13324,20220226,광주,69793,119,13751,18270521,1441611
13325,13325,20220226,대전,70744,227,17009,18270521,1452251
13326,13326,20220226,울산,43813,85,19815,18270521,1121592
13327,13327,20220226,세종,15971,5,7324,18270521,371895
13328,13328,20220226,경기,856623,2456,230429,18270521,13565450
13329,13329,20220226,강원,54186,151,23990,18270521,1538492
13330,13330,20220226,충북,61356,158,29494,18270521,1597427
13331,13331,20220226,충남,91796,261,23480,18270521,2119257
13332,13332,20220226,전북,68609,172,30386,18270521,1786855
13333,13333,20220226,전남,53432,57,6933,18270521,1832803
13334,13334,20220226,경북,87847,322,23516,18270521,2626609
13335,13335,20220226,경남,122990,144,56646,18270521,3314183
13336,13336,20220226,제주,25723,21,11681,18270521,676759
13338,13338,20220227,서울,748105,2370,281356,18434079,9509458
13339,13339,20220227,부산,179941,452,45415,18434079,3350380
13340,13340,20220227,대구,125729,474,63295,18434079,2385412
13341,13341,20220227,인천,211098,423,76263,18434079,2948375
13342,13342,20220227,광주,74066,120,13751,18434079,1441611
13343,13343,20220227,대전,74792,230,17009,18434079,1452251
13344,13344,20220227,울산,47128,88,19815,18434079,1121592
13345,13345,20220227,세종,16892,5,7324,18434079,371895
13346,13346,20220227,경기,903424,2464,230429,18434079,13565450
13347,13347,20220227,강원,57566,154,23990,18434079,1538492
13348,13348,20220227,충북,65446,161,29494,18434079,1597427
13349,13349,20220227,충남,97759,265,23480,18434079,2119257
13350,13350,20220227,전북,72825,175,30386,18434079,1786855
13351,13351,20220227,전남,56845,57,6933,18434079,1832803
13352,13352,20220227,경북,93230,325,23516,18434079,2626609
13353,13353,20220227,경남,132236,144,56646,18434079,3314183
13354,13354,20220227,제주,27890,21,11681,18434079,676759
13356,13356,20220228,서울,776078,2406,281356,18573702,9509458
13357,13357,20220228,부산,192558,462,45415,18573702,3350380
13358,13358,20220228,대구,131554,481,63295,18573702,2385412
13359,13359,20220228,인천,221839,434,76263,18573702,2948375
13360,13360,20220228,광주,78233,120,13751,18573702,1441611
13361,13361,20220228,대전,78475,230,17009,18573702,1452251
13362,13362,20220228,울산,49612,89,19815,18573702,1121592
13363,13363,20220228,세종,17726,6,7324,18573702,371895
13364,13364,20220228,경기,940682,2487,230429,18573702,13565450
13365,13365,20220228,강원,60884,155,23990,18573702,1538492
13366,13366,20220228,충북,68497,162,29494,18573702,1597427
13367,13367,20220228,충남,102843,268,23480,18573702,2119257
13368,13368,20220228,전북,76895,181,30386,18573702,1786855
13369,13369,20220228,전남,60165,59,6933,18573702,1832803
13370,13370,20220228,경북,98170,332,23516,18573702,2626609
13371,13371,20220228,경남,140649,148,56646,18573702,3314183
13372,13372,20220228,제주,29696,22,11681,18573702,676759
13374,13374,20220301,서울,803963,2432,281356,18712687,9509458
13375,13375,20220301,부산,203762,472,45415,18712687,3350380
13376,13376,20220301,대구,136936,484,63295,18712687,2385412
13377,13377,20220301,인천,230795,442,76263,18712687,2948375
13378,13378,20220301,광주,83039,121,13751,18712687,1441611
13379,13379,20220301,대전,82149,232,17009,18712687,1452251
13380,13380,20220301,울산,52556,91,19815,18712687,1121592
13381,13381,20220301,세종,18602,6,7324,18712687,371895
13382,13382,20220301,경기,979890,2514,230429,18712687,13565450
13383,13383,20220301,강원,64361,160,23990,18712687,1538492
13384,13384,20220301,충북,71998,163,29494,18712687,1597427
13385,13385,20220301,충남,107696,271,23480,18712687,2119257
13386,13386,20220301,전북,80833,189,30386,18712687,1786855
13387,13387,20220301,전남,63448,60,6933,18712687,1832803
13388,13388,20220301,경북,102838,341,23516,18712687,2626609
13389,13389,20220301,경남,148680,153,56646,18712687,3314183
13390,13390,20220301,제주,31967,23,11681,18712687,676759
13392,13392,20220302,서울,850893,2450,281356,18931908,9509458
13393,13393,20220302,부산,219861,486,45415,18931908,3350380
13394,13394,20220302,대구,144052,488,63295,18931908,2385412
13395,13395,20220302,인천,242898,448,76263,18931908,2948375
13396,13396,20220302,광주,88298,121,13751,18931908,1441611
13397,13397,20220302,대전,87440,237,17009,18931908,1452251
13398,13398,20220302,울산,57677,93,19815,18931908,1121592
13399,13399,20220302,세종,20014,6,7324,18931908,371895
